name,kind,local,start,end,total_lines,proof_start,proof_end,proof_lines,internal_callers_count,internal_callers,deps_count,deps,external_qualified_count,external_qualified_uses,public_root,public_closure,tactics
compose_tiling_instr_point_ext,Definition,False,426,449,24,,,0,7,tiling_rel_pprog_structure_compiled_old_schedule_lifted_nth;tiling_rel_pprog_structure_compiled_belongs_to_ext_nth;before_of_retiled_old_point_old_of_compose_tiling_instr_point_ext;tiling_rel_pprog_structure_compiled_old_point_belongs_to_nth;tiling_rel_pprog_structure_compiled_before_point_has_retiled_old_preimage_nth;before_ipl_from_retiled_old_backward;tiling_rel_pprog_structure_compiled_new_point_belongs_to_nth,4,lift_schedule_after_env;eval_pinstr_tiling_index_with_env;compiled_pinstr_tiling_witness;current_src_transformation_of_pinstr,0,,False,False,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pprog_structure_compiled,Definition,False,451,454,4,,,0,20,tiling_rel_pprog_structure_compiled_lengths;tiling_rel_pprog_structure_compiled_app_singleton_inv;tiling_rel_pprog_structure_compiled_nth;tiling_rel_pprog_structure_compiled_domain_iff_nth;tiling_rel_pprog_structure_compiled_waccess_lifted_nth;tiling_rel_pprog_structure_compiled_raccess_lifted_nth;tiling_rel_pprog_structure_compiled_old_schedule_lifted_nth;tiling_rel_pprog_structure_compiled_belongs_to_ext_nth;tiling_rel_pprog_structure_compiled_before_of_retiled_old_point_belongs_to_nth;before_ipl_from_retiled_old_forward;before_ipl_from_retiled_old_nodup;tiling_rel_pprog_structure_compiled_old_point_belongs_to_nth;tiling_rel_pprog_structure_compiled_before_point_has_retiled_old_preimage_nth;before_ipl_from_retiled_old_backward;flatten_instr_nth_retiled_old_implies_before_flatten_instr_nth_exists;flatten_instr_nth_retiled_old_implies_before_flatten_instr_nth_exists_perm;tiling_rel_pprog_structure_compiled_new_point_belongs_to_nth;tiling_rel_pprog_structure_compiled_retiled_old_eqdom;flatten_instrs_retiled_old_implies_before_exists_perm;flatten_instrs_retiled_old_member_nth_data,2,tiling_rel_pprog_structure;compiled_pinstr_tiling_witness,2,src/TilingBoolChecker.v:434;src/TilingBoolChecker.v:460,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pinstr_list_lengths,Lemma,False,456,470,15,461,470,10,3,tiling_rel_pprog_structure_compiled_lengths;tiling_rel_pinstr_list_app_singleton_inv;tiling_rel_pprog_structure_compiled_retiled_old_eqdom,1,tiling_rel_pinstr_list,0,,False,False,"{""apply"": 0, ""assert"": 0, ""destruct"": 4, ""eapply"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pinstr_list_source_lengths,Lemma,False,472,486,15,477,486,10,2,tiling_rel_pprog_structure_source_lengths;tiling_rel_pinstr_list_source_app_singleton_inv,1,tiling_rel_pinstr_list_source,6,src/TilingValidator.v:1034;src/TilingBandScheduleValidator.v:8860;src/TilingBandScheduleValidator.v:10783;src/TilingBandScheduleValidator.v:11047;src/TilingBandScheduleValidator.v:12957;src/TilingBandScheduleValidator.v:13314,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 4, ""eapply"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 1, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pprog_structure_compiled_lengths,Lemma,False,488,509,22,496,509,14,2,flatten_instrs_retiled_old_implies_before_exists_perm;flatten_instrs_retiled_old_member_nth_data,3,tiling_rel_pprog_structure;tiling_rel_pprog_structure_compiled;tiling_rel_pinstr_list_lengths,0,,False,False,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 1, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
tiling_rel_pprog_structure_source_lengths,Lemma,False,511,526,16,519,526,8,2,flatten_instrs_retiled_old_member_nth_data_source;flatten_instrs_retiled_old_implies_before_exists_perm_source,2,tiling_rel_pprog_structure_source;tiling_rel_pinstr_list_source_lengths,3,src/TilingBandScheduleValidator.v:8729;src/TilingBandScheduleValidator.v:12867;src/TilingBandScheduleValidator.v:13109,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
tiling_rel_pinstr_list_app_singleton_inv,Lemma,False,528,570,43,536,570,35,1,tiling_rel_pprog_structure_compiled_app_singleton_inv,2,tiling_rel_pinstr_list;tiling_rel_pinstr_list_lengths,0,,False,False,"{""apply"": 2, ""assert"": 2, ""destruct"": 5, ""eapply"": 1, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 2, ""repeat"": 0, ""rewrite"": 4, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}"
tiling_rel_pinstr_list_source_app_singleton_inv,Lemma,False,572,614,43,580,614,35,1,tiling_rel_pprog_structure_source_app_singleton_inv,2,tiling_rel_pinstr_list_source;tiling_rel_pinstr_list_source_lengths,0,,False,True,"{""apply"": 2, ""assert"": 2, ""destruct"": 5, ""eapply"": 1, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 2, ""repeat"": 0, ""rewrite"": 4, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}"
tiling_rel_pprog_structure_compiled_app_singleton_inv,Lemma,False,616,647,32,628,647,20,1,flatten_instrs_retiled_old_implies_before_exists_perm,4,tiling_rel_pprog_structure;compiled_pinstr_tiling_witness;tiling_rel_pprog_structure_compiled;tiling_rel_pinstr_list_app_singleton_inv,0,,False,False,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
tiling_rel_pprog_structure_source_app_singleton_inv,Lemma,False,649,678,30,661,678,18,1,flatten_instrs_retiled_old_implies_before_exists_perm_source,2,tiling_rel_pprog_structure_source;tiling_rel_pinstr_list_source_app_singleton_inv,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
Forall2_app_singleton_inv,Lemma,False,680,699,20,684,699,16,3,flatten_instrs_after_implies_tiling_ext_exists;flatten_instrs_retiled_old_implies_before_exists_perm;flatten_instrs_retiled_old_implies_before_exists_perm_source,0,,0,,False,True,"{""apply"": 2, ""assert"": 0, ""destruct"": 2, ""eapply"": 0, ""inversion"": 2, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 3, ""unfold"": 0}"
lift_affine_function_after_env_eval,Lemma,False,701,719,19,709,719,11,6,lift_access_after_env_exact_cell;tiling_rel_pinstr_structure_source_transformation_lifted;tiling_rel_pinstr_structure_compiled_old_schedule_lifted;tiling_rel_pinstr_structure_source_before_of_retiled_old_sched_le_iff;tiling_rel_pinstr_structure_compiled_before_of_retiled_old_time_stamp;tiling_rel_pinstr_structure_source_before_of_retiled_old_time_stamp,1,lift_affine_function_after_env,37,src/TilingBandMixedSecondValidator.v:1175;src/TilingBandMixedSecondValidator.v:1184;src/TilingBandMixedSecondValidator.v:2475;src/TilingBandMixedSecondValidator.v:2484;src/TilingBandScheduleValidator.v:5097;src/TilingBandScheduleValidator.v:5189;src/TilingBandScheduleValidator.v:5270;src/TilingBandScheduleValidator.v:11489;src/TilingBandScheduleValidator.v:11501;src/TilingBandScheduleValidator.v:12310;src/TilingBandScheduleValidator.v:12319;src/TilingBandScheduleValidator.v:17198;src/TilingBandScheduleValidator.v:17976;src/TilingBandScheduleValidator.v:17990;src/TilingBandScheduleValidator.v:18515;src/TilingBandScheduleValidator.v:18525;src/TilingBandScheduleValidator.v:18906;src/TilingBandScheduleValidator.v:18916;src/TilingBandScheduleValidator.v:19801;src/TilingBandScheduleValidator.v:19815;src/TilingBandScheduleValidator.v:20600;src/TilingBandScheduleValidator.v:20610;src/TilingBandScheduleValidator.v:21558;src/TilingBandScheduleValidator.v:23402;src/TilingBandScheduleValidator.v:23416;src/TilingBandScheduleValidator.v:23860;src/TilingBandScheduleValidator.v:23876;src/TilingBandScheduleValidator.v:25497;src/TilingBandScheduleValidator.v:25677;src/TilingBandScheduleValidator.v:26925;src/TilingBandScheduleValidator.v:26939;src/TilingBandScheduleValidator.v:27273;src/TilingBandScheduleValidator.v:27292;src/TilingBandScheduleValidator.v:27874;src/TilingBandScheduleValidator.v:27888;src/TilingBandScheduleValidator.v:28286;src/TilingBandScheduleValidator.v:28305,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 4, ""specialize"": 0, ""subst"": 1, ""unfold"": 1}"
wf_compiled_pinstr_tiling_witness,Lemma,False,721,729,9,724,729,6,7,tiling_rel_pinstr_structure_compiled_domain_lifted;tiling_rel_pinstr_structure_compiled_waccess_lifted;tiling_rel_pinstr_structure_compiled_raccess_lifted;tiling_rel_pprog_structure_source_before_of_retiled_old_point_belongs_to_nth;tiling_rel_pprog_structure_source_before_of_retiled_old_instr_semantics_iff_nth;before_ipl_from_retiled_old_nodup_source;flatten_instrs_retiled_old_member_time_stamp_preserved_source,2,wf_pinstr_tiling_witness;compiled_pinstr_tiling_witness,18,src/TilingBandMixedSecondValidator.v:1204;src/TilingBandMixedSecondValidator.v:1219;src/TilingBandMixedSecondValidator.v:2504;src/TilingBandMixedSecondValidator.v:2519;src/TilingBandScheduleValidator.v:11529;src/TilingBandScheduleValidator.v:11545;src/TilingBandScheduleValidator.v:12338;src/TilingBandScheduleValidator.v:12352;src/TilingBandScheduleValidator.v:18043;src/TilingBandScheduleValidator.v:18061;src/TilingBandScheduleValidator.v:19866;src/TilingBandScheduleValidator.v:19884;src/TilingBandScheduleValidator.v:23469;src/TilingBandScheduleValidator.v:23487;src/TilingBandScheduleValidator.v:26992;src/TilingBandScheduleValidator.v:27010;src/TilingBandScheduleValidator.v:27941;src/TilingBandScheduleValidator.v:27959,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
compiled_pinstr_tiling_witness_matches,Lemma,False,731,740,10,735,740,6,4,tiling_rel_pinstr_structure_compiled_domain_lifted;tiling_rel_pprog_structure_source_before_of_retiled_old_point_belongs_to_nth;tiling_rel_pprog_structure_source_before_of_retiled_old_instr_semantics_iff_nth;before_ipl_from_retiled_old_nodup_source,2,witness_matches_compiled_link_domain;compiled_pinstr_tiling_witness,18,src/TilingBandMixedSecondValidator.v:1205;src/TilingBandMixedSecondValidator.v:1220;src/TilingBandMixedSecondValidator.v:2505;src/TilingBandMixedSecondValidator.v:2520;src/TilingBandScheduleValidator.v:11530;src/TilingBandScheduleValidator.v:11546;src/TilingBandScheduleValidator.v:12339;src/TilingBandScheduleValidator.v:12353;src/TilingBandScheduleValidator.v:18044;src/TilingBandScheduleValidator.v:18062;src/TilingBandScheduleValidator.v:19867;src/TilingBandScheduleValidator.v:19885;src/TilingBandScheduleValidator.v:23470;src/TilingBandScheduleValidator.v:23488;src/TilingBandScheduleValidator.v:26993;src/TilingBandScheduleValidator.v:27011;src/TilingBandScheduleValidator.v:27942;src/TilingBandScheduleValidator.v:27960,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
lift_access_after_env_exact_cell,Lemma,False,742,753,12,748,753,6,2,tiling_rel_pinstr_structure_waccess_exact_cells;tiling_rel_pinstr_structure_raccess_exact_cells,2,lift_access_after_env;lift_affine_function_after_env_eval,0,,False,False,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
lift_constraint_after_env_satisfies,Lemma,False,755,776,22,763,776,14,1,lifted_base_domain_after_env_in_poly,1,lift_constraint_after_env,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 6, ""specialize"": 0, ""subst"": 1, ""unfold"": 1}"
tiling_dot_product_eq_linalg_dot_product,Lemma,False,778,789,12,781,789,9,3,compile_ge_affine_row_to_constraint_sound;compile_ge_affine_row_to_constraint_complete;tiling_dot_product_mult_left,0,,5,src/TilingBandScheduleValidator.v:3078;src/TilingBandScheduleValidator.v:3882;src/TilingBandScheduleValidator.v:15745;src/TilingBandScheduleValidator.v:16952;src/TilingBandScheduleValidator.v:16997,True,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 2, ""eapply"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
compile_ge_affine_row_to_constraint_sound,Lemma,False,791,817,27,798,817,20,2,lower_link_constraint_after_env_sound;upper_link_constraint_after_env_sound,2,compile_ge_affine_row_to_constraint;tiling_dot_product_eq_linalg_dot_product,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 1, ""pose proof"": 0, ""repeat"": 1, ""rewrite"": 7, ""specialize"": 0, ""subst"": 0, ""unfold"": 3}"
compile_ge_affine_row_to_constraint_complete,Lemma,False,819,845,27,826,845,20,2,lower_link_constraint_after_env_complete;upper_link_constraint_after_env_complete,2,compile_ge_affine_row_to_constraint;tiling_dot_product_eq_linalg_dot_product,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 1, ""pose proof"": 0, ""repeat"": 1, ""rewrite"": 7, ""specialize"": 0, ""subst"": 0, ""unfold"": 3}"
tiling_dot_product_mult_left,Lemma,False,847,855,9,851,855,5,1,eval_upper_link_affine_row_after_env,1,tiling_dot_product_eq_linalg_dot_product,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 1, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
eval_lower_link_affine_row_after_env,Lemma,False,857,918,62,866,918,53,2,lower_link_affine_row_after_env_sound;lower_link_constraint_after_env_complete,1,lower_link_affine_row_after_env,0,,False,True,"{""apply"": 2, ""assert"": 1, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 1, ""pose proof"": 0, ""repeat"": 2, ""rewrite"": 6, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
lower_link_affine_row_after_env_sound,Lemma,False,920,934,15,929,934,6,1,lower_link_constraint_after_env_sound,2,lower_link_affine_row_after_env;eval_lower_link_affine_row_after_env,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
lower_link_constraint_after_env_sound,Lemma,False,936,951,16,945,951,7,1,compile_link_domain_after_env_from_sound,3,lower_link_constraint_after_env;compile_ge_affine_row_to_constraint_sound;lower_link_affine_row_after_env_sound,0,,False,True,"{""apply"": 2, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
eval_upper_link_affine_row_after_env,Lemma,False,953,1022,70,962,1022,61,2,upper_link_affine_row_after_env_sound;upper_link_constraint_after_env_complete,2,upper_link_affine_row_after_env;tiling_dot_product_mult_left,0,,False,True,"{""apply"": 2, ""assert"": 1, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 1, ""pose proof"": 0, ""repeat"": 2, ""rewrite"": 10, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
upper_link_affine_row_after_env_sound,Lemma,False,1024,1038,15,1033,1038,6,1,upper_link_constraint_after_env_sound,2,upper_link_affine_row_after_env;eval_upper_link_affine_row_after_env,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
upper_link_constraint_after_env_sound,Lemma,False,1040,1055,16,1049,1055,7,1,compile_link_domain_after_env_from_sound,3,upper_link_constraint_after_env;compile_ge_affine_row_to_constraint_sound;upper_link_affine_row_after_env_sound,0,,False,True,"{""apply"": 2, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
lower_link_constraint_after_env_complete,Lemma,False,1057,1074,18,1066,1074,9,1,compile_link_domain_after_env_from_complete,3,lower_link_constraint_after_env;compile_ge_affine_row_to_constraint_complete;eval_lower_link_affine_row_after_env,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
upper_link_constraint_after_env_complete,Lemma,False,1076,1093,18,1085,1093,9,1,compile_link_domain_after_env_from_complete,3,upper_link_constraint_after_env;compile_ge_affine_row_to_constraint_complete;eval_upper_link_affine_row_after_env,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
eval_tile_links_app_suffix,Lemma,False,1095,1111,17,1099,1111,13,1,compile_link_domain_after_env_from_sound,0,,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
compile_link_domain_after_env_from_sound,Lemma,False,1113,1213,101,1125,1213,89,1,compile_link_domain_after_env_sound,6,lower_link_constraint_after_env;upper_link_constraint_after_env;compile_link_domain_after_env_from;lower_link_constraint_after_env_sound;upper_link_constraint_after_env_sound;eval_tile_links_app_suffix,0,,False,True,"{""apply"": 8, ""assert"": 6, ""destruct"": 2, ""eapply"": 0, ""inversion"": 0, ""lia"": 2, ""nia"": 0, ""pose proof"": 4, ""repeat"": 0, ""rewrite"": 14, ""specialize"": 0, ""subst"": 1, ""unfold"": 0}"
compile_link_domain_after_env_sound,Theorem,False,1215,1237,23,1223,1237,15,2,tiling_rel_pinstr_structure_domain_lifted_compiled;tiling_rel_pinstr_structure_source_domain_lifted,3,wf_statement_tiling_witness_with_param_dim;compile_link_domain_after_env;compile_link_domain_after_env_from_sound,0,,False,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
compile_link_domain_after_env_from_complete,Theorem,False,1239,1326,88,1252,1326,75,1,compile_link_domain_after_env_complete,4,app_singleton_cons;compile_link_domain_after_env_from;lower_link_constraint_after_env_complete;upper_link_constraint_after_env_complete,0,,False,True,"{""apply"": 4, ""assert"": 5, ""destruct"": 3, ""eapply"": 0, ""inversion"": 0, ""lia"": 4, ""nia"": 0, ""pose proof"": 4, ""repeat"": 1, ""rewrite"": 10, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
compile_link_domain_after_env_complete,Theorem,False,1328,1350,23,1338,1350,13,2,tiling_rel_pinstr_structure_compiled_domain_complete;tiling_rel_pinstr_structure_source_domain_complete,3,wf_statement_tiling_witness_with_param_dim;compile_link_domain_after_env;compile_link_domain_after_env_from_complete,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 1, ""specialize"": 1, ""subst"": 0, ""unfold"": 2}"
lifted_base_domain_after_env_in_poly,Lemma,False,1352,1367,16,1360,1367,8,5,tiling_rel_pinstr_structure_domain_decompose;tiling_rel_pinstr_structure_domain_lifted_compiled;tiling_rel_pinstr_structure_source_domain_lifted;tiling_rel_pinstr_structure_compiled_domain_complete;tiling_rel_pinstr_structure_source_domain_complete,2,lift_constraint_after_env;lift_constraint_after_env_satisfies,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 0, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pinstr_structure_domain_decompose,Theorem,False,1369,1384,16,1376,1384,9,0,,3,lifted_base_domain_after_env;tiling_rel_pinstr_structure;lifted_base_domain_after_env_in_poly,0,,False,False,"{""apply"": 1, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 2, ""specialize"": 0, ""subst"": 0, ""unfold"": 1}"
tiling_rel_pinstr_structure_domain_lifted_compiled,Theorem,False,1386,1435,50,1401,1435,35,1,tiling_rel_pinstr_structure_compiled_domain_lifted,8,wf_pinstr_tiling_witness;wf_statement_tiling_witness_with_param_dim;eval_pinstr_tiling_index_with_env;lifted_base_domain_after_env;tiling_rel_pinstr_structure;witness_matches_compiled_link_domain;compile_link_domain_after_env_sound;lifted_base_domain_after_env_in_poly,0,,False,False,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 1, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 7, ""specialize"": 0, ""subst"": 0, ""unfold"": 4}"
tiling_rel_pinstr_structure_compiled_domain_lifted,Theorem,False,1437,1461,25,1451,1461,11,4,tiling_rel_pinstr_structure_compiled_domain_iff;tiling_rel_pprog_structure_compiled_belongs_to_ext_nth;tiling_rel_pprog_structure_compiled_old_point_belongs_to_nth;tiling_rel_pprog_structure_compiled_new_point_belongs_to_nth,7,wf_statement_tiling_witness_with_param_dim;eval_pinstr_tiling_index_with_env;compiled_pinstr_tiling_witness;tiling_rel_pinstr_structure_compiled;wf_compiled_pinstr_tiling_witness;compiled_pinstr_tiling_witness_matches;tiling_rel_pinstr_structure_domain_lifted_compiled,0,,False,False,"{""apply"": 2, ""assert"": 0, ""destruct"": 0, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 0, ""specialize"": 0, ""subst"": 0, ""unfold"": 0}"
tiling_rel_pinstr_structure_source_domain_lifted,Theorem,False,1463,1525,63,1478,1525,48,1,tiling_rel_pprog_structure_source_old_point_belongs_to_nth,8,lift_constraint_after_env;wf_statement_tiling_witness_with_param_dim;eval_pinstr_tiling_index_with_env;lifted_base_domain_after_env;tiling_rel_pinstr_structure_source;compiled_pinstr_tiling_witness;compile_link_domain_after_env_sound;lifted_base_domain_after_env_in_poly,0,,False,True,"{""apply"": 0, ""assert"": 0, ""destruct"": 1, ""eapply"": 0, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 6, ""specialize"": 0, ""subst"": 0, ""unfold"": 6}"
tiling_rel_pinstr_structure_compiled_domain_complete,Theorem,False,1527,1564,38,1540,1564,25,4,tiling_rel_pinstr_structure_compiled_index_complete;tiling_rel_pinstr_structure_compiled_domain_iff;tiling_rel_pprog_structure_compiled_before_of_retiled_old_point_belongs_to_nth;tiling_rel_pinstr_structure_compiled_before_of_retiled_old_point_injective,6,wf_statement_tiling_witness_with_param_dim;lifted_base_domain_after_env;compiled_pinstr_tiling_witness;tiling_rel_pinstr_structure_compiled;compile_link_domain_after_env_complete;lifted_base_domain_after_env_in_poly,0,,False,False,"{""apply"": 1, ""assert"": 0, ""destruct"": 1, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 3, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
tiling_rel_pinstr_structure_source_domain_complete,Theorem,False,1566,1612,47,1581,1612,32,3,tiling_rel_pprog_structure_source_before_of_retiled_old_point_belongs_to_nth;tiling_rel_pinstr_structure_source_before_of_retiled_old_point_injective;tiling_rel_pprog_structure_source_before_of_retiled_old_instr_semantics_iff_nth,8,lift_constraint_after_env;wf_pinstr_tiling_witness;wf_statement_tiling_witness_with_param_dim;lifted_base_domain_after_env;tiling_rel_pinstr_structure_source;witness_matches_compiled_link_domain;compile_link_domain_after_env_complete;lifted_base_domain_after_env_in_poly,18,src/TilingBandMixedSecondValidator.v:1200;src/TilingBandMixedSecondValidator.v:1215;src/TilingBandMixedSecondValidator.v:2500;src/TilingBandMixedSecondValidator.v:2515;src/TilingBandScheduleValidator.v:11525;src/TilingBandScheduleValidator.v:11541;src/TilingBandScheduleValidator.v:12335;src/TilingBandScheduleValidator.v:12349;src/TilingBandScheduleValidator.v:18039;src/TilingBandScheduleValidator.v:18057;src/TilingBandScheduleValidator.v:19862;src/TilingBandScheduleValidator.v:19880;src/TilingBandScheduleValidator.v:23465;src/TilingBandScheduleValidator.v:23483;src/TilingBandScheduleValidator.v:26988;src/TilingBandScheduleValidator.v:27006;src/TilingBandScheduleValidator.v:27937;src/TilingBandScheduleValidator.v:27955,True,True,"{""apply"": 1, ""assert"": 0, ""destruct"": 1, ""eapply"": 1, ""inversion"": 0, ""lia"": 0, ""nia"": 0, ""pose proof"": 0, ""repeat"": 0, ""rewrite"": 5, ""specialize"": 0, ""subst"": 0, ""unfold"": 2}"
